cve_ent,cve_mun,nomgeo,name,main_category,sub_category,sub_sub_category,business_category,naics_code,sic_code,parent_chain_path,chain_uuid_path,phone,address,address2,neighborhood,city,state,postal_code,country_code,country,latitude,longitude,data_quality_confidence_score,open_closed_status,open_closed_status_confidence_score,opened_on,closed_on,popularity_score,historical_popularity_scores,sentiment_score,historical_sentiment_scores,number_of_reviews,average_stars,website,monday_open,monday_close,tuesday_open,tuesday_close,wednesday_open,wednesday_close,thursday_open,thursday_close,friday_open,friday_close,saturday_open,saturday_close,sunday_open,sunday_close,place_attributes,validity_score,load_date,geometry_coords,chain_name_clean,chain_classification,classification_reason
15,33,Ecatepec de Morelos,Farmacia y Consultorio Medico,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525560987867.0,Av de los Chopos 42,,Colonia Del Carmen,Ecatepec de Morelos,Estado de México,55000,mx,Mexico,19.6185,-99.0526,0.7693058823529412,open,0.301,,,0.006,"{""2023-06"":0.0,""2023-07"":0.0,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0,""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.646,2025-11-18,POINT (-99.05263993 19.61850295),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia De Genericos,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Av. Felipe Carrillo Puerto MZ 017,,Luis Donaldo Colosio,Ecatepec de Morelos,Estado de México,55029,mx,Mexico,19.6368,-99.0655,0.7693823529411764,open,0.3,,,0.001,"{""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true}",0.3,2025-11-18,POINT (-99.06551341 19.636809),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Lara,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Cda. Miguel Domínguez MZ 020,,Luis Donaldo Colosio,Ecatepec de Morelos,Estado de México,55010,mx,Mexico,19.6397,-99.0695,0.7657999999999999,open,0.299,,,0.001,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-99.06947914 19.63968794),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Jr's,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,MZ 013,,"Manzana 013, Luis Donaldo Colosio",Ecatepec de Morelos,Estado de México,,mx,Mexico,19.6388,-99.0679,0.7246117647058823,open,0.299,2025-05-16,,0.001,"{""2025-06"":0.0}",,,,,,,,,,,,,,,,,,,,{},0.3,2025-11-18,POINT (-99.06794411 19.63882132),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Las Torres Patente y Genéricos,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Las Torres MZ 039,,"Manzana 039, Luis Donaldo Colosio",Coacalco de Berriozábal,Estado de México,55010,mx,Mexico,19.638,-99.0623,0.7657999999999999,open,0.299,,,0.001,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-99.06225683 19.638003),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Huerta,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Diana Laura Riojas MZ 003,,Granjas Ecatepec,Ecatepec de Morelos,Estado de México,55783,mx,Mexico,19.6495,-99.0657,0.7658941176470588,open,0.3,2024-05-08,,0.001,"{""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true}",0.3,2025-11-18,POINT (-99.06572236 19.649462),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Genericos Perfumeria,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Las Torres MZ 038,,Potrero del Rey,Ecatepec de Morelos,Estado de México,55010,mx,Mexico,19.6454,-99.0684,0.7658941176470588,open,0.3,,,0.001,"{""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true}",0.3,2025-11-18,POINT (-99.06835185 19.64543778),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Don Jesús,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,C. Duraznos MZ 026,,Villas Esmeralda,Ecatepec de Morelos,Estado de México,55010,mx,Mexico,19.6358,-99.0721,0.7657999999999999,open,0.299,,,0.001,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-99.07206316 19.63582431),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Av Central 767,,Luis Donaldo Colosio,Ecatepec de Morelos,Estado de México,55010,mx,Mexico,19.6358,-99.0715,0.7692941176470588,open,0.299,,,0.001,"{""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-99.07151067 19.63580464),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,ULTRAFARMACIA,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Av Central MZ 1 LT 3,,Villas Esmeralda,Ecatepec de Morelos,Estado de México,55010,mx,Mexico,19.6342,-99.0678,0.7693117647058823,open,0.301,2024-08-30,,0.01,"{""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,"{""payment_type_debit_card"":true,""payment_type_mobile_nfc"":true,""lgbtq_friendly"":true,""payment_type_credit_card"":true,""service_same_day_delivery"":true,""transgender_friendly"":true}",0.897,2025-11-18,POINT (-99.0678362 19.63416191),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia El Arcángel,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525620763679.0,Calle Francisco Villa 34,,Rincón de las Fuentes,Coacalco de Berriozábal,Estado de México,55010,mx,Mexico,19.6305,-99.0696,0.7694411764705882,open,0.301,,,0.022,"{""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0194,""2025-01"":0.0194,""2025-02"":0.0194,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,http://salud.edomex.gob.mx/hraez/am_farmacia_intrahospitalaria.html,07:30,21:30,07:30,18:00,07:30,21:30,07:30,21:30,07:30,21:30,07:30,21:30,09:30,17:00,"{""feature_quick_visit"":true,""service_delivery"":true,""payment_type_debit_card"":true,""service_same_day_delivery"":true,""service_in_store_shopping"":true,""accommodation_wheelchair_accessible_seating"":true,""accommodation_wheelchair_accessible_restroom"":true}",0.931,2025-11-18,POINT (-99.06961792 19.63051215),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacias Similares,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,528009116666.0,CALLE FRANCISCO VILLA S/N EL PROGRESO DE,,Villas Esmeralda,Ecatepec de Morelos,Estado de México,55010,mx,Mexico,19.6326,-99.0742,0.7639153370182938,open,0.301,2023-10-15,,0.006,"{""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0012,""2024-10"":0.0111,""2024-11"":0.0111,""2024-12"":0.005,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",0.81,"{""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":0.905,""2024-10"":0.81,""2024-11"":0.81,""2024-12"":0.81,""2025-01"":0.81,""2025-02"":0.81,""2025-03"":0.81,""2025-04"":0.81,""2025-05"":0.81,""2025-06"":0.81,""2025-07"":0.81}",2.0,4.5,http://www.farmaciasdesimilares.com/,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,09:00,21:00,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.862,2025-11-18,POINT (-99.0742113 19.63257243),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia De Genericos La Chiquita 2,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Calle Francisco Villa MZ 004,,Guadalupe Victoria,Ecatepec de Morelos,Estado de México,55010,mx,Mexico,19.6296,-99.0677,0.7694529411764706,open,0.3,2024-05-01,,0.001,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true}",0.3,2025-11-18,POINT (-99.0677402 19.62955333),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Genericos Aledro's,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525526576820.0,C. 5 Lote 50,,Abel Martínez Montáñez,Ecatepec de Morelos,Estado de México,55010,mx,Mexico,19.6406,-99.057,0.7692470588235294,open,0.299,,,0.001,"{""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.683,2025-11-18,POINT (-99.05696697 19.64064886),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia J.M. Bayeli,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Av. Luis Donaldo Colosio Murrieta 64,,Abel Martínez Montáñez,Ecatepec de Morelos,Estado de México,55029,mx,Mexico,19.639,-99.0572,0.7658941176470588,open,0.3,,,0.001,"{""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true}",0.3,2025-11-18,POINT (-99.05718262 19.63897004),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacias Regis,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525594438458.0,"Emiliano Zapata, Av. Luis Donaldo Colosio Murrieta 48",,Popular,Ecatepec de Morelos,Estado de México,55029,mx,Mexico,19.6402,-99.0584,0.8383730537314051,open,0.326,2024-11-14,,0.299,"{""2024-12"":0.6633,""2025-01"":0.5815,""2025-02"":0.3776,""2025-03"":0.042,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",15.0,5.0,,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,"{""feature_quick_visit"":true,""service_delivery"":true,""payment_type_debit_card"":true,""payment_type_credit_card"":true,""payment_type_cash_only"":true}",0.978,2025-11-18,POINT (-99.05844449 19.64017731),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacias Similares,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,528009116666.0,"AVENIDA RECURSOS HIDRAULICOS, LUIS DONALDO COLOSIO, LT 1 Y 2, 1A. SECCION",,Popular,Ecatepec de Morelos,Estado de México,55029,mx,Mexico,19.641,-99.0582,0.8087326036112376,open,0.301,2020-06-11,,0.048,"{""2021-12"":0.0,""2022-01"":0.0,""2022-02"":0.0,""2022-03"":0.0,""2022-04"":0.0,""2022-05"":0.0006,""2022-06"":0.005,""2022-07"":0.0194,""2022-08"":0.0226,""2022-09"":0.0111,""2022-10"":0.0012,""2022-11"":0.0,""2022-12"":0.0006,""2023-01"":0.005,""2023-02"":0.0194,""2023-03"":0.0261,""2023-04"":0.0194,""2023-05"":0.005,""2023-06"":0.0006,""2023-07"":0.0,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0111,""2023-11"":0.0871,""2023-12"":0.1586,""2024-01"":0.1401,""2024-02"":0.042,""2024-03"":0.005,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0006,""2024-10"":0.005,""2024-11"":0.0194,""2024-12"":0.0136,""2025-01"":0.005,""2025-02"":0.0,""2025-03"":0.005,""2025-04"":0.005,""2025-05"":0.005,""2025-06"":0.0,""2025-07"":0.0}",0.25,"{""2021-11"":1.0,""2021-12"":1.0,""2022-01"":1.0,""2022-02"":1.0,""2022-03"":1.0,""2022-04"":1.0,""2022-05"":0.7867,""2022-06"":0.5733,""2022-07"":0.36,""2022-08"":0.36,""2022-09"":0.36,""2022-10"":0.36,""2022-11"":0.36,""2022-12"":0.3105,""2023-01"":0.2611,""2023-02"":0.2116,""2023-03"":0.2116,""2023-04"":0.2116,""2023-05"":0.2116,""2023-06"":0.2116,""2023-07"":0.2116,""2023-08"":0.2116,""2023-09"":0.2116,""2023-10"":0.1636,""2023-11"":0.1156,""2023-12"":0.1156,""2024-01"":0.1156,""2024-02"":0.1156,""2024-03"":0.1156,""2024-04"":0.1156,""2024-05"":0.1156,""2024-06"":0.1156,""2024-07"":0.1156,""2024-08"":0.1156,""2024-09"":0.1359,""2024-10"":0.1561,""2024-11"":0.1764,""2024-12"":0.1764,""2025-01"":0.1764,""2025-02"":0.1764,""2025-03"":0.25,""2025-04"":0.25,""2025-05"":0.25,""2025-06"":0.25,""2025-07"":0.25}",8.0,2.5,http://www.farmaciasdesimilares.com/,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,09:00,21:00,"{""feature_quick_visit"":true,""service_delivery"":true,""payment_type_debit_card"":true,""payment_type_mobile_nfc"":true,""payment_type_credit_card"":true,""service_same_day_delivery"":true}",0.95,2025-11-18,POINT (-99.05818745 19.64102044),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia El Angel,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525526227112.0,Av. Luis Donaldo Colosio Murrieta 33,,Abel Martínez Montáñez,Ecatepec de Morelos,Estado de México,55029,mx,Mexico,19.6395,-99.0577,0.7744196563039025,open,0.301,2017-02-14,,0.003,"{""2022-01"":0.0,""2022-02"":0.0,""2022-03"":0.0,""2022-04"":0.0,""2022-05"":0.0,""2022-06"":0.0,""2022-07"":0.0,""2022-08"":0.0,""2022-09"":0.0,""2022-10"":0.0,""2022-11"":0.0,""2022-12"":0.0,""2023-01"":0.0,""2023-02"":0.0,""2023-03"":0.0,""2023-04"":0.0,""2023-05"":0.0,""2023-06"":0.0,""2023-07"":0.0,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0,""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2021-11"":1.0,""2021-12"":1.0,""2022-01"":1.0,""2022-02"":1.0,""2022-03"":1.0,""2022-04"":1.0,""2022-05"":1.0,""2022-06"":1.0,""2022-07"":1.0,""2022-08"":1.0,""2022-09"":1.0,""2022-10"":1.0,""2022-11"":1.0,""2022-12"":1.0,""2023-01"":1.0,""2023-02"":1.0,""2023-03"":1.0,""2023-04"":1.0,""2023-05"":1.0,""2023-06"":1.0,""2023-07"":1.0,""2023-08"":1.0,""2023-09"":1.0,""2023-10"":1.0,""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",1.0,5.0,,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,09:00,21:00,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.797,2025-11-18,POINT (-99.05774724 19.63953695),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia morelia,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,17617342799.0,Av. Luis Donaldo Colosio Murrieta 23,,Potrero del Rey,Ecatepec de Morelos,Estado de México,50780,mx,Mexico,19.6511,-99.0649,0.7944273009226592,open,0.302,2018-07-07,,0.022,"{""2021-12"":0.0,""2022-01"":0.0,""2022-02"":0.0,""2022-03"":0.0,""2022-04"":0.0,""2022-05"":0.0,""2022-06"":0.0,""2022-07"":0.0,""2022-08"":0.0,""2022-09"":0.0,""2022-10"":0.0,""2022-11"":0.0006,""2022-12"":0.005,""2023-01"":0.0194,""2023-02"":0.0136,""2023-03"":0.0111,""2023-04"":0.0111,""2023-05"":0.0194,""2023-06"":0.0111,""2023-07"":0.0012,""2023-08"":0.0,""2023-09"":0.0,""2023-10"":0.0,""2023-11"":0.0,""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.005,""2025-03"":0.005,""2025-04"":0.005,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",0.7744000000000001,"{""2021-11"":0.81,""2021-12"":0.81,""2022-01"":0.81,""2022-02"":0.81,""2022-03"":0.81,""2022-04"":0.81,""2022-05"":0.81,""2022-06"":0.81,""2022-07"":0.81,""2022-08"":0.81,""2022-09"":0.81,""2022-10"":0.81,""2022-11"":0.8345,""2022-12"":0.8591,""2023-01"":0.8836,""2023-02"":0.8836,""2023-03"":0.8116,""2023-04"":0.7396,""2023-05"":0.7396,""2023-06"":0.7396,""2023-07"":0.7396,""2023-08"":0.7396,""2023-09"":0.7396,""2023-10"":0.7396,""2023-11"":0.7396,""2023-12"":0.7396,""2024-01"":0.7396,""2024-02"":0.7396,""2024-03"":0.7396,""2024-04"":0.7396,""2024-05"":0.7396,""2024-06"":0.7396,""2024-07"":0.7396,""2024-08"":0.7396,""2024-09"":0.7396,""2024-10"":0.7396,""2024-11"":0.7396,""2024-12"":0.7396,""2025-01"":0.7396,""2025-02"":0.7744,""2025-03"":0.7744,""2025-04"":0.7744,""2025-05"":0.7744,""2025-06"":0.7744,""2025-07"":0.7744}",5.0,4.4,,09:00,00:00,09:00,00:00,09:00,00:00,09:00,00:00,09:00,00:00,09:00,00:00,09:00,00:00,"{""feature_quick_visit"":true}",0.929,2025-11-18,POINT (-99.06492763 19.65110311),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Fer's,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,"Av. Luis Donaldo Colosio Murrieta MZ 030, Potrero del Rey",,Potrero del Rey,Ecatepec de Morelos,Estado de México,55029,mx,Mexico,19.6461,-99.0619,0.7708902445391966,open,0.301,2020-01-28,,0.003,"{""2023-12"":0.0,""2024-01"":0.0,""2024-02"":0.0,""2024-03"":0.0,""2024-04"":0.0,""2024-05"":0.0,""2024-06"":0.0,""2024-07"":0.0,""2024-08"":0.0,""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",1.0,"{""2023-09"":1.0,""2023-10"":1.0,""2023-11"":1.0,""2023-12"":1.0,""2024-01"":1.0,""2024-02"":1.0,""2024-03"":1.0,""2024-04"":1.0,""2024-05"":1.0,""2024-06"":1.0,""2024-07"":1.0,""2024-08"":1.0,""2024-09"":1.0,""2024-10"":1.0,""2024-11"":1.0,""2024-12"":1.0,""2025-01"":1.0,""2025-02"":1.0,""2025-03"":1.0,""2025-04"":1.0,""2025-05"":1.0,""2025-06"":1.0,""2025-07"":1.0}",1.0,5.0,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_delivery"":true,""service_same_day_delivery"":true}",0.422,2025-11-18,POINT (-99.06193882 19.64612466),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Liz,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,525511521627.0,Encino Mz 40 Lt 21,,"Tierra Blanca, Tierra Blanca Segunda Sección (Ejido Ecatepec)",Ecatepec de Morelos,Estado de México,55020,mx,Mexico,19.6024,-99.0578,0.769535294117647,open,0.3,,,0.001,"{""2024-09"":0.0,""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0,""2025-07"":0.0}",,,,,https://farmacializ.negocio.site/,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,09:00,21:00,"{""feature_quick_visit"":true,""service_delivery"":true}",0.457,2025-11-18,POINT (-99.05780487 19.60243692),,independent,"No chain tag, no chain-like name pattern"
15,33,Ecatepec de Morelos,Farmacia Angeles Genericos Y De Patente Almejor Precio,healthcare,pharmacy_supplies,,pharmacy,456110.0,,,,,Pto. Valparaíso,,"Tierra Blanca, Tierra Blanca Segunda Sección (Ejido Ecatepec)",Ecatepec de Morelos,Estado de México,55020,mx,Mexico,19.604,-99.0621,0.7504839999999999,open,0.3,2024-05-08,,0.001,"{""2024-10"":0.0,""2024-11"":0.0,""2024-12"":0.0,""2025-01"":0.0,""2025-02"":0.0,""2025-03"":0.0,""2025-04"":0.0,""2025-05"":0.0,""2025-06"":0.0}",,,,,,,,,,,,,,,,,,,,"{""feature_quick_visit"":true,""service_same_day_delivery"":true}",0.3,2025-11-18,POINT (-99.06207209 19.60402824),,independent,"No chain tag, no chain-like name pattern"
